episode,reward,length,success
2421,136.8640,334,1
2422,133.9563,166,1
2423,151.4008,175,1
2424,149.8272,124,1
2425,144.1445,301,1
2426,45.4897,500,0
2427,129.8581,181,1
2428,152.9655,276,1
2429,138.5667,124,1
2430,125.6401,179,1
2431,-79.1596,191,0
2432,125.7436,214,1
2433,136.0134,159,1
2434,151.1204,449,1
2435,157.4164,486,1
2436,40.3944,500,0
2437,166.0717,256,1
2438,138.2197,122,1
2439,141.8328,179,1
2440,146.8706,243,1
2441,127.3810,167,1
2442,165.9169,340,1
2443,156.1806,185,1
2444,171.8657,335,1
2445,145.3950,185,1
2446,141.3479,88,1
2447,158.9154,274,1
2448,119.7846,178,1
2449,147.3265,125,1
2450,143.3858,173,1
2451,-64.7510,104,0
2452,157.9744,180,1
2453,138.9032,162,1
2454,141.9675,231,1
2455,168.0375,228,1
2456,154.3131,241,1
2457,154.4105,167,1
2458,174.4675,230,1
2459,127.3349,316,1
2460,132.6523,207,1
2461,135.2803,175,1
2462,145.5733,292,1
2463,162.3457,157,1
2464,162.1366,133,1
2465,153.7592,269,1
2466,131.3259,78,1
2467,153.5159,146,1
2468,124.4172,154,1
2469,138.5560,371,1
2470,147.3709,135,1
2471,125.9329,77,1
2472,161.2729,176,1
2473,-94.3936,9,0
2474,134.9093,130,1
2475,137.0352,353,1
2476,126.0602,215,1
2477,132.4564,175,1
2478,170.3335,335,1
2479,127.4511,128,1
2480,-59.7455,119,0
2481,141.5360,219,1
2482,117.3883,169,1
2483,138.6765,166,1
2484,154.0227,123,1
2485,135.0163,142,1
2486,10.3634,500,0
2487,149.9812,141,1
2488,141.1951,384,1
2489,148.8726,141,1
2490,171.6174,193,1
2491,159.3646,129,1
2492,-7.2881,500,0
2493,14.3764,500,0
2494,32.3788,500,0
2495,-64.2647,191,0
2496,133.5205,174,1
2497,130.6359,276,1
2498,144.8135,131,1
2499,134.6639,168,1
2500,-81.4469,128,0
2501,156.3663,245,1
2502,148.4016,134,1
2503,24.2441,500,0
2504,146.4473,179,1
2505,115.0533,120,1
2506,-69.5750,145,0
2507,169.6932,296,1
2508,153.6148,190,1
2509,147.3339,169,1
2510,136.8653,141,1
2511,124.6764,199,1
2512,174.5935,179,1
2513,16.1053,500,0
2514,121.1811,177,1
2515,-80.8050,246,0
2516,142.7945,185,1
2517,166.4096,181,1
2518,141.7738,208,1
2519,127.0790,124,1
2520,119.8123,149,1
2521,139.3317,201,1
2522,149.1011,272,1
2523,160.5863,337,1
2524,160.5392,202,1
2525,171.8082,204,1
2526,173.0158,206,1
2527,164.8408,187,1
2528,146.9175,152,1
2529,122.6616,147,1
2530,135.9898,136,1
2531,173.1244,185,1
2532,160.7173,145,1
2533,-99.6514,1,0
2534,169.2137,182,1
2535,118.4786,142,1
2536,152.6224,341,1
2537,53.6880,500,0
2538,129.3886,361,1
2539,137.1330,252,1
2540,146.7838,170,1
2541,167.4057,212,1
2542,163.3196,214,1
2543,169.2121,250,1
2544,146.0253,252,1
2545,161.2534,325,1
2546,142.5501,400,1
2547,156.3978,205,1
2548,159.4166,181,1
2549,154.6404,177,1
2550,152.8974,217,1
2551,139.4724,118,1
2552,-98.7683,2,0
2553,175.4966,272,1
2554,151.1536,162,1
2555,156.9734,162,1
2556,125.2172,211,1
2557,133.3270,355,1
2558,143.8461,262,1
2559,157.7153,209,1
2560,127.2448,129,1
2561,138.7212,182,1
2562,162.8810,189,1
2563,130.9681,153,1
2564,143.9752,165,1
2565,162.3958,202,1
2566,142.6182,271,1
2567,130.1746,137,1
2568,157.9718,122,1
2569,180.3691,220,1
2570,145.6476,141,1
2571,-9.0153,500,0
2572,140.9801,158,1
2573,151.6870,349,1
2574,161.5777,129,1
2575,122.0774,169,1
2576,-95.5022,5,0
2577,139.3680,145,1
2578,133.6482,155,1
2579,9.1760,500,0
2580,141.4804,143,1
2581,10.5003,500,0
2582,137.2611,119,1
2583,161.7956,156,1
2584,17.9640,500,0
2585,143.1890,141,1
2586,158.7170,200,1
2587,-99.1438,2,0
2588,156.2233,170,1
2589,164.1253,218,1
2590,122.6641,98,1
2591,-73.0786,148,0
2592,152.7747,177,1
2593,162.5307,488,1
2594,152.4034,119,1
2595,149.3741,162,1
2596,129.1458,327,1
2597,148.6988,148,1
2598,144.5662,232,1
2599,143.2561,202,1
2600,141.4319,158,1
2601,167.0250,311,1
2602,160.2767,193,1
2603,20.1677,500,0
2604,158.2042,154,1
2605,134.4457,138,1
2606,166.6548,222,1
2607,137.0467,289,1
2608,139.7261,122,1
2609,126.2433,93,1
2610,150.5876,196,1
2611,159.1327,147,1
2612,175.1040,200,1
2613,-99.3230,2,0
2614,162.8241,193,1
2615,152.2863,145,1
2616,147.9397,139,1
2617,152.2704,163,1
2618,144.2831,141,1
2619,131.7777,109,1
2620,145.4701,163,1
2621,152.0082,123,1
2622,173.4200,257,1
2623,155.2951,128,1
2624,144.5215,106,1
2625,166.3834,130,1
2626,149.9226,171,1
2627,148.0658,190,1
2628,142.3760,280,1
2629,158.7598,167,1
2630,126.5973,122,1
2631,148.5644,139,1
2632,163.1337,171,1
2633,160.2139,166,1
2634,154.9447,145,1
2635,146.5965,173,1
2636,145.8869,282,1
2637,176.2357,239,1
2638,-5.0057,500,0
2639,142.3724,117,1
2640,166.4639,223,1
2641,93.0561,443,1
2642,130.0394,109,1
2643,-5.3464,500,0
2644,133.2335,254,1
2645,141.8600,102,1
2646,139.5852,116,1
2647,126.6635,113,1
2648,141.7694,124,1
2649,168.9244,145,1
2650,159.8457,173,1
2651,-96.1368,9,0
2652,156.9487,220,1
2653,151.3113,190,1
2654,135.6776,142,1
2655,135.3720,149,1
2656,141.9344,149,1
2657,154.6336,137,1
2658,163.1280,229,1
2659,146.4246,157,1
2660,138.7657,149,1
2661,169.9630,215,1
2662,117.0016,380,1
2663,168.7428,211,1
2664,162.8746,132,1
2665,146.2432,209,1
2666,147.5789,158,1
2667,168.8477,226,1
2668,154.0160,169,1
2669,145.0437,161,1
2670,136.3472,183,1
2671,154.3568,127,1
2672,128.7183,110,1
2673,149.4226,225,1
2674,140.5259,119,1
2675,149.3624,147,1
2676,146.0328,137,1
2677,133.4803,159,1
2678,147.8556,160,1
2679,153.3774,184,1
2680,122.4499,81,1
2681,134.6669,125,1
2682,141.1423,144,1
2683,146.1388,129,1
2684,171.0936,296,1
2685,171.9322,302,1
2686,126.8671,132,1
2687,154.0570,449,1
2688,169.7167,227,1
2689,148.6558,186,1
2690,155.4580,128,1
2691,153.0025,272,1
2692,138.3122,160,1
2693,170.4808,275,1
2694,151.9072,210,1
2695,157.1814,144,1
2696,168.8142,205,1
2697,137.2260,95,1
2698,153.5389,176,1
2699,144.5714,135,1
2700,139.1723,96,1
2701,144.9967,160,1
2702,174.7368,172,1
2703,154.0120,153,1
2704,139.4080,180,1
2705,-79.9817,69,0
2706,143.3516,158,1
2707,148.4832,141,1
2708,143.9344,138,1
2709,137.1432,128,1
2710,127.8198,346,1
2711,130.1156,105,1
2712,147.4975,328,1
2713,125.9563,92,1
2714,170.7953,238,1
2715,139.0488,91,1
2716,161.3306,191,1
2717,161.2878,174,1
2718,129.5226,110,1
2719,151.0455,174,1
2720,151.5854,135,1
2721,138.8961,170,1
2722,125.8959,174,1
2723,155.6956,190,1
2724,-96.7090,5,0
2725,128.2108,75,1
2726,169.2818,194,1
2727,-99.0794,19,0
2728,160.1386,122,1
2729,143.0932,179,1
2730,163.8302,163,1
2731,119.6162,154,1
2732,173.4765,192,1
2733,159.0406,215,1
2734,168.7562,236,1
2735,150.4072,147,1
2736,143.1785,117,1
2737,154.3850,129,1
2738,157.2656,152,1
2739,161.8266,178,1
2740,149.3667,191,1
2741,156.0180,152,1
2742,165.1866,382,1
2743,129.5593,123,1
2744,144.1858,100,1
2745,130.0373,119,1
2746,152.0845,120,1
2747,133.2535,80,1
2748,136.9400,143,1
2749,155.0605,275,1
2750,147.0142,150,1
2751,147.3798,114,1
2752,157.2344,274,1
2753,153.9449,174,1
2754,164.1488,195,1
2755,137.6820,242,1
2756,166.1571,223,1
2757,136.2043,381,1
2758,145.5582,120,1
2759,158.4808,144,1
2760,134.9829,93,1
2761,148.5543,132,1
2762,143.5745,137,1
2763,156.9197,228,1
2764,139.0023,133,1
2765,150.7596,175,1
2766,142.7361,101,1
2767,160.4145,181,1
2768,-99.6921,8,0
2769,155.6954,135,1
2770,136.0773,117,1
2771,126.7811,65,1
2772,144.6786,91,1
2773,135.0251,128,1
2774,142.6013,116,1
2775,149.8149,122,1
2776,129.8102,381,1
2777,152.1495,196,1
2778,154.7410,136,1
2779,120.2016,73,1
2780,154.5630,144,1
2781,143.7570,188,1
2782,164.7830,136,1
2783,120.4325,104,1
2784,132.2270,139,1
2785,165.0118,166,1
2786,147.9240,117,1
2787,161.3874,205,1
2788,-71.6550,140,0
2789,166.5502,267,1
2790,-69.2563,119,0
2791,137.9020,144,1
2792,146.3845,216,1
2793,126.3996,151,1
2794,171.0520,181,1
2795,136.4554,106,1
2796,-98.1736,3,0
2797,164.2085,155,1
2798,139.2588,86,1
2799,130.1539,87,1
2800,157.4256,247,1
2801,147.6805,94,1
2802,154.3543,109,1
2803,145.6108,186,1
2804,150.4114,181,1
2805,-62.3955,155,0
2806,159.5590,165,1
2807,129.0578,130,1
2808,171.1366,205,1
2809,184.1687,224,1
2810,-87.1664,146,0
2811,147.3270,215,1
2812,157.3630,169,1
2813,156.8193,135,1
2814,143.7260,98,1
2815,131.1556,156,1
2816,123.3909,95,1
2817,151.9650,195,1
2818,145.8244,124,1
2819,128.2511,62,1
2820,125.9830,97,1
2821,158.8009,127,1
2822,150.7412,159,1
2823,161.0590,141,1
2824,162.3478,174,1
2825,158.5171,124,1
2826,122.6847,185,1
2827,154.7895,122,1
2828,152.8846,116,1
2829,158.3596,123,1
2830,142.7726,106,1
2831,148.6179,145,1
2832,142.0255,129,1
2833,-90.8144,57,0
2834,137.3154,96,1
2835,-96.3076,43,0
2836,138.8991,173,1
2837,158.8184,218,1
2838,136.2335,174,1
2839,163.2921,321,1
2840,154.6905,161,1
2841,141.2494,101,1
2842,159.0367,217,1
2843,139.0217,92,1
2844,148.0665,140,1
2845,140.0456,92,1
2846,144.5429,250,1
2847,155.3272,155,1
2848,15.8449,500,0
2849,169.3296,158,1
2850,150.9786,144,1
2851,162.1439,220,1
2852,129.6576,184,1
2853,152.6364,221,1
2854,153.8217,418,1
2855,153.2194,221,1
2856,143.4572,146,1
2857,160.5790,125,1
2858,160.1012,133,1
2859,144.4509,184,1
2860,156.4287,284,1
2861,144.9762,143,1
2862,155.0118,301,1
2863,173.7534,196,1
2864,154.2958,147,1
2865,155.3668,140,1
2866,155.3087,211,1
2867,119.9093,126,1
2868,149.1532,147,1
2869,137.5483,169,1
2870,147.3929,130,1
2871,168.8605,174,1
2872,167.2338,202,1
2873,161.5677,144,1
2874,158.8626,138,1
2875,172.0608,395,1
2876,153.2352,231,1
2877,168.6538,175,1
2878,142.6644,80,1
2879,173.0558,216,1
2880,162.7769,142,1
2881,167.2088,188,1
2882,167.6219,209,1
2883,147.7647,150,1
2884,168.1414,154,1
2885,125.6384,208,1
2886,128.5628,122,1
2887,175.5968,258,1
2888,-3.8249,500,0
2889,150.1958,198,1
2890,154.4152,193,1
2891,-63.9419,116,0
2892,168.0893,151,1
2893,147.8326,153,1
2894,144.2446,183,1
2895,172.8768,154,1
2896,133.6074,95,1
2897,162.7362,174,1
2898,-92.8819,144,0
2899,157.6179,152,1
2900,144.8136,114,1
2901,117.4139,380,1
2902,167.3878,150,1
2903,158.7449,138,1
2904,161.0354,204,1
2905,139.1184,112,1
2906,130.4795,160,1
2907,-104.4475,364,0
2908,152.1451,116,1
2909,155.0465,223,1
2910,177.6117,180,1
2911,162.1434,129,1
2912,150.8792,90,1
2913,147.1451,120,1
2914,176.7859,219,1
2915,140.1279,109,1
2916,153.5744,151,1
2917,-60.4698,86,0
2918,128.0989,79,1
2919,139.9384,147,1
2920,178.2620,186,1
2921,172.8816,199,1
2922,150.2082,192,1
2923,141.8751,108,1
2924,148.4482,182,1
2925,164.7315,257,1
2926,128.1978,120,1
2927,149.5964,129,1
2928,136.9228,164,1
2929,161.0179,131,1
2930,161.5282,198,1
2931,167.8369,191,1
2932,154.7962,159,1
2933,-93.1476,48,0
2934,111.5771,246,1
2935,153.5139,137,1
2936,149.8459,76,1
2937,130.3030,99,1
2938,144.1179,136,1
2939,159.9335,143,1
2940,164.4378,129,1
2941,-79.1762,71,0
2942,139.6913,141,1
2943,131.5988,89,1
2944,167.8217,157,1
2945,156.9717,149,1
2946,142.2377,113,1
2947,143.2520,179,1
2948,163.0155,117,1
2949,161.8601,138,1
2950,133.3708,98,1
2951,168.2513,190,1
2952,153.5709,134,1
2953,153.0517,231,1
2954,167.2968,183,1
2955,143.7087,91,1
2956,149.0278,187,1
2957,-88.7488,141,0
2958,161.2153,240,1
2959,143.3884,119,1
2960,129.9042,144,1
2961,148.6238,99,1
2962,143.5757,112,1
2963,156.1278,131,1
2964,148.7768,99,1
2965,-95.5647,52,0
2966,149.1425,168,1
2967,150.6496,94,1
2968,162.5322,182,1
2969,156.6807,140,1
2970,166.0056,130,1
2971,128.5645,95,1
2972,152.4427,113,1
2973,134.7181,236,1
2974,179.3498,181,1
2975,138.2889,86,1
2976,139.3014,100,1
2977,131.6926,130,1
2978,165.3155,168,1
2979,142.4037,75,1
2980,126.5830,96,1
2981,133.3823,207,1
2982,146.3437,135,1
2983,137.4544,122,1
2984,163.5960,246,1
2985,158.2954,166,1
2986,149.3208,222,1
2987,144.2300,182,1
2988,154.0574,129,1
2989,171.5365,261,1
2990,123.2616,65,1
2991,154.8831,207,1
2992,155.9645,129,1
2993,127.9895,80,1
2994,155.8228,138,1
2995,142.4439,122,1
2996,169.6762,255,1
2997,153.1405,173,1
2998,129.2538,112,1
2999,117.1831,99,1
3000,150.7896,170,1
3001,132.4729,212,1
3002,149.7436,246,1
3003,168.4802,238,1
3004,147.6036,263,1
3005,153.0911,260,1
3006,131.9362,93,1
3007,134.3857,80,1
3008,148.8499,100,1
3009,153.7207,131,1
3010,137.8222,136,1
3011,150.7896,104,1
3012,157.5578,137,1
3013,171.7363,286,1
3014,164.7374,228,1
3015,-90.1022,39,0
3016,150.6015,139,1
3017,158.8653,294,1
3018,-97.8111,5,0
3019,146.9750,114,1
3020,159.9003,159,1
3021,160.7369,208,1
3022,151.3593,163,1
3023,156.7998,141,1
3024,153.4115,202,1
3025,133.0276,70,1
3026,141.8440,193,1
3027,138.8057,141,1
3028,-73.9603,64,0
3029,151.9233,157,1
3030,125.1958,83,1
3031,144.6995,107,1
3032,150.1944,182,1
3033,143.0278,115,1
3034,164.7468,175,1
3035,138.7694,92,1
3036,-96.3475,5,0
3037,137.1224,83,1
3038,134.0690,136,1
3039,127.5487,156,1
3040,138.4931,110,1
3041,154.8995,143,1
3042,161.3911,164,1
3043,150.5664,104,1
3044,134.5304,79,1
3045,147.8770,112,1
3046,152.7012,122,1
3047,140.7502,96,1
3048,-100.7286,49,0
3049,155.5402,118,1
3050,175.5799,205,1
3051,155.2726,106,1
3052,137.6623,165,1
3053,135.4775,309,1
3054,160.8923,189,1
3055,163.6247,349,1
3056,147.9110,100,1
3057,157.6787,180,1
3058,144.7893,92,1
3059,163.4665,120,1
3060,166.9405,185,1
3061,128.0553,66,1
3062,147.3554,187,1
3063,128.2929,80,1
3064,-94.2879,34,0
3065,150.6091,101,1
3066,129.5360,120,1
3067,154.4903,97,1
3068,141.3224,83,1
3069,125.4822,81,1
3070,155.7771,141,1
3071,-94.5665,9,0
3072,154.2995,292,1
3073,115.2081,336,1
3074,153.1954,190,1
3075,128.4130,85,1
3076,158.6653,124,1
3077,130.2974,74,1
3078,-98.3583,20,0
3079,149.5685,134,1
3080,173.1513,251,1
3081,158.4839,190,1
3082,161.3554,127,1
3083,152.4159,102,1
3084,-32.4191,500,0
3085,12.9507,500,0
3086,149.4536,173,1
3087,-47.8625,500,0
3088,-98.7152,10,0
3089,1.1599,500,0
3090,159.1907,104,1
3091,131.1762,127,1
3092,149.3852,119,1
3093,141.2390,101,1
3094,141.1964,119,1
3095,131.4059,98,1
3096,118.5440,91,1
3097,160.9567,197,1
3098,163.1800,310,1
3099,145.1710,98,1
3100,143.6601,127,1
3101,-69.3259,75,0
3102,166.9117,197,1
3103,-32.9029,500,0
3104,142.9165,152,1
3105,126.8441,69,1
3106,125.6001,95,1
3107,173.6961,320,1
3108,157.1529,148,1
3109,146.9142,210,1
3110,147.8659,116,1
3111,-82.1505,161,0
3112,172.3893,326,1
3113,-57.3865,97,0
3114,152.5827,133,1
3115,158.1736,219,1
3116,163.6888,180,1
3117,166.2029,380,1
3118,144.9201,127,1
3119,139.3922,134,1
3120,159.7777,118,1
3121,172.5598,172,1
3122,152.1122,405,1
3123,154.7904,138,1
3124,143.3389,117,1
3125,144.5402,107,1
3126,134.4533,180,1
3127,159.2610,230,1
3128,139.7700,112,1
3129,151.4318,136,1
3130,157.6405,144,1
3131,141.4231,92,1
3132,155.5190,156,1
3133,-99.3306,2,0
3134,151.2389,130,1
3135,164.7854,122,1
3136,128.6398,211,1
3137,147.3180,187,1
3138,133.1862,155,1
3139,123.9864,85,1
3140,157.8879,219,1
3141,175.8782,201,1
3142,101.2203,285,1
3143,144.1777,112,1
3144,132.7044,98,1
3145,141.3453,132,1
3146,151.0669,120,1
3147,154.8271,145,1
3148,162.8473,172,1
3149,146.7140,114,1
3150,-54.6397,149,0
3151,143.5527,126,1
3152,153.7868,152,1
3153,133.9132,145,1
3154,150.5634,98,1
3155,151.9913,112,1
3156,137.5891,99,1
3157,169.4240,308,1
3158,126.2875,65,1
3159,147.6782,311,1
3160,136.8746,296,1
3161,-99.5142,2,0
3162,162.8719,202,1
3163,159.4645,204,1
3164,167.0695,181,1
3165,157.4338,128,1
3166,146.7451,133,1
3167,158.9015,133,1
3168,151.4605,144,1
3169,154.7634,107,1
3170,135.2756,84,1
3171,156.4360,152,1
3172,153.6837,138,1
3173,126.6175,372,1
3174,-13.5481,500,0
3175,148.7823,106,1
3176,133.3321,425,1
3177,170.7386,235,1
3178,141.9064,106,1
3179,154.1291,103,1
3180,153.9412,323,1
3181,145.2031,423,1
3182,149.6022,119,1
3183,144.4357,198,1
3184,167.5993,213,1
3185,161.3200,202,1
3186,146.4979,101,1
3187,-99.3980,6,0
3188,-17.9874,500,0
3189,144.6244,135,1
3190,141.4673,95,1
3191,148.7255,112,1
3192,147.7950,138,1
3193,143.2950,118,1
3194,164.5489,174,1
3195,146.2759,176,1
3196,143.8294,178,1
3197,120.0345,361,1
3198,164.3841,230,1
3199,162.5944,124,1
3200,130.4827,98,1
3201,152.3830,118,1
3202,134.5477,473,1
3203,137.3863,92,1
3204,-60.0588,101,0
3205,163.6744,138,1
3206,161.7337,151,1
3207,138.4613,211,1
3208,-23.3492,500,0
3209,136.4362,85,1
3210,122.3867,65,1
3211,144.8198,197,1
3212,117.9406,252,1
3213,131.2745,66,1
3214,157.5969,122,1
3215,124.6717,460,1
3216,133.9835,330,1
3217,164.9105,120,1
3218,129.0138,83,1
3219,-58.6088,500,0
3220,162.2034,300,1
3221,-21.3548,500,0
3222,136.0308,183,1
3223,158.0025,116,1
3224,149.5445,123,1
3225,138.3337,131,1
3226,166.0374,118,1
3227,147.1855,138,1
3228,150.3307,94,1
3229,112.4626,478,1
3230,148.3598,101,1
3231,149.9074,172,1
3232,130.2366,90,1
3233,164.3794,217,1
3234,155.8253,177,1
3235,129.6273,97,1
3236,132.7617,83,1
3237,130.6023,122,1
3238,149.5651,187,1
3239,160.6596,120,1
3240,160.2858,294,1
3241,-32.5773,500,0
3242,151.2424,94,1
3243,141.0470,161,1
3244,127.7166,71,1
3245,147.0257,156,1
3246,174.7932,251,1
3247,127.6905,197,1
3248,139.1404,84,1
3249,115.0073,160,1
3250,-21.0102,500,0
3251,138.1769,95,1
3252,141.1377,98,1
3253,144.1592,153,1
3254,148.7973,126,1
3255,159.0510,226,1
3256,137.9812,179,1
3257,146.5827,189,1
3258,135.1258,212,1
3259,140.6638,150,1
3260,163.2799,141,1
3261,140.3584,107,1
3262,138.4911,113,1
3263,143.6214,81,1
3264,181.3506,226,1
3265,136.3741,83,1
3266,-39.0966,500,0
3267,143.8891,235,1
3268,149.2005,133,1
3269,155.6895,96,1
3270,164.7316,132,1
3271,161.3437,122,1
3272,147.2171,268,1
3273,167.4668,145,1
3274,157.8887,209,1
3275,149.8922,100,1
3276,175.4482,155,1
3277,148.8811,183,1
3278,123.9911,117,1
3279,150.2035,118,1
3280,165.7993,494,1
3281,159.7408,138,1
3282,144.4602,101,1
3283,146.0394,120,1
3284,147.6258,158,1
3285,172.0268,181,1
3286,120.5113,43,1
3287,150.7637,97,1
3288,145.6688,169,1
3289,139.4257,81,1
3290,169.9319,168,1
3291,153.5246,123,1
3292,168.1709,158,1
3293,149.5804,102,1
3294,170.7111,142,1
3295,156.5767,131,1
3296,151.8355,273,1
3297,149.0884,142,1
3298,151.5365,94,1
3299,169.0078,370,1
3300,146.9930,143,1
3301,155.4638,135,1
3302,157.9200,269,1
3303,156.3904,157,1
3304,146.6730,167,1
3305,-7.0200,500,0
3306,179.3239,200,1
3307,139.9485,119,1
3308,140.2667,87,1
3309,159.3293,198,1
3310,132.9270,74,1
3311,148.4794,148,1
3312,16.7916,500,0
3313,-16.4994,500,0
3314,145.6153,103,1
3315,126.5355,92,1
3316,148.0675,120,1
3317,118.2697,129,1
3318,137.9307,96,1
3319,158.6040,100,1
3320,152.7727,100,1
3321,159.6020,166,1
3322,29.3338,500,0
3323,155.2981,371,1
3324,164.8195,173,1
3325,163.4040,152,1
3326,150.3876,449,1
3327,48.5137,500,0
3328,167.2851,146,1
3329,144.4554,125,1
3330,174.1682,181,1
3331,137.2092,77,1
3332,124.5197,118,1
3333,145.7951,81,1
3334,162.2455,138,1
3335,-71.7984,189,0
3336,164.9805,116,1
3337,146.4533,98,1
3338,169.1813,144,1
3339,124.1865,73,1
3340,172.1555,136,1
3341,161.2489,163,1
3342,132.6016,78,1
3343,47.6775,500,0
3344,144.1561,91,1
3345,148.1189,90,1
3346,126.2050,55,1
3347,153.8076,173,1
3348,140.8168,88,1
3349,145.1458,140,1
3350,121.4882,232,1
3351,163.5243,123,1
3352,137.3364,83,1
3353,154.7681,106,1
3354,172.2051,187,1
3355,143.9718,108,1
3356,159.5782,192,1
3357,-97.8542,3,0
3358,160.4542,127,1
3359,166.3624,198,1
3360,151.5856,121,1
3361,129.9286,71,1
3362,149.5140,91,1
3363,167.7727,165,1
3364,168.1689,201,1
3365,159.3472,219,1
3366,154.4773,166,1
3367,147.9413,127,1
3368,174.5119,170,1
3369,182.5716,204,1
3370,157.0034,199,1
3371,-71.4995,58,0
3372,127.1416,54,1
3373,162.2966,162,1
3374,151.8239,119,1
3375,159.9421,97,1
3376,163.1073,116,1
3377,174.0546,220,1
3378,145.3887,97,1
3379,167.6278,121,1
3380,-35.7025,500,0
3381,138.3375,113,1
3382,134.8723,210,1
3383,156.6828,100,1
3384,166.4399,129,1
3385,143.0010,89,1
3386,139.0992,113,1
3387,134.1318,86,1
3388,153.7032,128,1
3389,125.8571,89,1
3390,162.5422,141,1
3391,151.3750,138,1
3392,141.3344,89,1
3393,148.8651,131,1
3394,158.5441,117,1
3395,134.9989,80,1
3396,149.0743,104,1
3397,165.3231,110,1
3398,149.6788,108,1
3399,149.0824,140,1
3400,156.6775,196,1
3401,159.8301,223,1
3402,-79.8252,124,0
3403,169.9353,146,1
3404,174.5247,184,1
3405,159.3559,124,1
3406,172.6014,275,1
3407,170.7134,333,1
3408,147.9631,119,1
3409,123.6591,45,1
3410,145.4760,83,1
3411,133.2016,160,1
3412,130.0774,138,1
3413,-95.5585,7,0
3414,173.0054,132,1
3415,160.6253,98,1
3416,129.7845,64,1
3417,160.0605,124,1
3418,166.0039,147,1
3419,152.2505,141,1
3420,145.6868,117,1
3421,155.4098,177,1
3422,152.2286,97,1
3423,150.5411,134,1
3424,166.4118,125,1
3425,163.2044,145,1
3426,145.7760,117,1
3427,173.4907,266,1
3428,-99.4653,1,0
3429,171.7087,241,1
3430,151.4094,115,1
3431,154.2425,101,1
3432,165.3931,196,1
3433,169.6900,190,1
3434,142.6630,98,1
3435,174.2511,259,1
3436,148.1164,104,1
3437,126.4695,57,1
3438,127.4061,71,1
3439,148.3957,87,1
3440,155.3766,94,1
3441,156.8003,145,1
3442,156.7919,162,1
3443,150.0763,103,1
3444,140.8801,103,1
3445,140.9465,77,1
3446,157.7162,95,1
3447,173.6054,327,1
3448,145.7470,123,1
3449,152.4777,80,1
3450,168.2778,137,1
3451,150.7098,114,1
3452,142.2354,226,1
3453,163.6053,132,1
3454,128.8724,54,1
3455,179.6362,204,1
3456,129.7188,96,1
3457,153.2782,477,1
3458,152.6742,185,1
3459,143.8404,137,1
3460,139.4162,76,1
3461,131.0491,58,1
3462,159.9202,178,1
3463,122.7615,55,1
3464,148.5660,106,1
3465,126.6175,73,1
3466,153.0477,142,1
3467,151.9367,110,1
3468,131.6187,81,1
3469,141.4862,91,1
3470,151.0375,92,1
3471,144.0717,494,1
3472,168.9493,121,1
3473,152.1255,93,1
3474,-41.3554,500,0
3475,169.5681,126,1
3476,155.2668,138,1
3477,141.3253,82,1
3478,152.5011,94,1
3479,137.1364,71,1
3480,133.5170,97,1
3481,133.4673,96,1
3482,133.2589,365,1
3483,144.7195,102,1
3484,157.8530,99,1
3485,146.6918,97,1
3486,153.2849,113,1
3487,153.9665,98,1
3488,152.1359,118,1
3489,149.8359,183,1
3490,14.8146,500,0
3491,139.5341,96,1
3492,148.4389,97,1
3493,158.5881,183,1
3494,134.3937,77,1
3495,157.9599,128,1
3496,152.2871,165,1
3497,135.7942,75,1
3498,144.4465,180,1
3499,154.8280,93,1
3500,176.5998,167,1
3501,157.9885,135,1
3502,139.6734,96,1
3503,134.5750,77,1
3504,160.8107,297,1
3505,156.3569,94,1
3506,164.4387,166,1
3507,154.6617,140,1
3508,175.8855,181,1
3509,155.4134,141,1
3510,151.8327,117,1
3511,137.9256,63,1
3512,157.2519,147,1
3513,152.2161,89,1
3514,138.5424,85,1
3515,173.1821,131,1
3516,151.2251,201,1
3517,163.7270,279,1
3518,167.7143,244,1
3519,143.3327,104,1
3520,152.1688,121,1
3521,130.1053,70,1
3522,162.1558,177,1
3523,154.0865,108,1
3524,7.2679,500,0
3525,177.4034,233,1
3526,167.2025,124,1
3527,139.0861,95,1
3528,149.6097,84,1
3529,147.6648,110,1
3530,152.0535,110,1
3531,149.7104,144,1
3532,130.1584,64,1
3533,135.2040,80,1
3534,149.9540,86,1
3535,146.4373,145,1
3536,161.1626,105,1
3537,140.8093,81,1
3538,166.2855,185,1
3539,130.0097,64,1
3540,137.0034,79,1
3541,144.6562,83,1
3542,144.7729,109,1
3543,152.9821,309,1
3544,135.9535,257,1
3545,154.1092,92,1
3546,152.2471,132,1
3547,162.6755,182,1
3548,169.2519,222,1
3549,162.1557,121,1
3550,157.1010,94,1
3551,147.4662,112,1
3552,160.2362,214,1
3553,158.9751,106,1
3554,161.8877,140,1
3555,137.9326,77,1
3556,154.8027,133,1
3557,165.3872,108,1
3558,158.8987,109,1
3559,129.1978,65,1
3560,144.8957,87,1
3561,145.1939,95,1
3562,160.9550,125,1
3563,173.4162,158,1
3564,162.6133,145,1
3565,134.1860,70,1
3566,168.4536,177,1
3567,154.0950,105,1
3568,162.4657,98,1
3569,154.8691,128,1
3570,155.7100,113,1
3571,142.8589,85,1
3572,163.5706,267,1
3573,140.6356,76,1
3574,144.8403,109,1
3575,147.1033,114,1
3576,136.7987,76,1
3577,144.7388,87,1
3578,21.6286,500,0
3579,139.4029,167,1
